"HOMER_Quiz_1045001","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_Quiz_1045162","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1",
"HOMER_Quiz_1045002","","MULTICHOICE","5","1","1","1","5","5","1","4","3","1","5","1","2","5","5","3","5","1","3","1","5","3","5","1","1","1","5","1","1","1","1","2","5","1","1","1","1","5","1","5","3","1","5","3","1","3","1","1","2","2","3","1","5","3","5","1","1","5","5","1","5","1","5","2","4","1","3","5","3","3","2","3","5","1","5","2","5","5","5","1","3","5","5","1","1","5","1","5","3","1","1","5","1","1","2","2","1","3","2","2","5","1","5","1","5","1","1","1","2","3","5","3","1","2","1","3","1","1","5","5","3","1","3","1","1","1","1","2","3","5","5","1","3","1","3","3","3","5","1","1","5","4","1","3","1","1","3","2","1","1","1","2","3","5","1","5","1","3","1","2","1","1","1","3",
"HOMER_Quiz_1045051","","MULTICHOICE","1","1","1","1","1","2","1","1","1","1","2","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","2","3","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"HOMER_Quiz_1045163","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","3","2","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","4","2","3","3","3","3","3","2","4","3","2","3","4","2","3","2","3","3","3","3","3","2","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","2","3","2","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","1","3","3","2","3","3","3","3","3","3","3","3","3",
"HOMER_Quiz_1045038","","MULTICHOICE","2","1","2","2","2","4","2","4","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","4","2","2","2","2","1","4","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","3","2","2","2","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","5","2","3","2","2","5","2","2","2","2","2","2","2","2","4","2","2","5","1","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2",
"HOMER_Quiz_1045039","","MULTICHOICE","1","1","1","1","1","1","3","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","3","2","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","4","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1",
"HOMER_Quiz_1045040","","MULTICHOICE","2","1","2","2","2","5","1","2","2","2","2","2","2","2","1","2","2","2","3","2","2","2","4","2","2","2","2","2","2","2","3","2","1","2","2","3","1","2","2","3","2","2","1","2","2","2","2","3","2","3","2","2","2","2","2","2","1","2","2","2","2","2","3","2","2","3","2","1","2","2","1","1","2","1","2","1","1","2","2","1","2","2","3","2","2","2","4","2","2","2","2","2","1","2","3","2","2","3","3","2","2","2","1","2","3","2","4","2","2","5","2","3","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","3","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2",
"HOMER_Quiz_1045041","","MULTICHOICE","2","1","2","1","2","4","2","4","2","3","1","4","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","2","2","2","3","4","2","2","1","1","2","2","2","2","2","2","2","4","2","1","2","2","2","4","1","4","2","3","2","2","1","4","2","2","1","2","2","2","2","2","3","1","5","2","2","2","2","2","2","2","2","2","2","1","1","4","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","4","2","2","2","2","2","2","2","2","2","2","3","2","4","2","2","2","2","4","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","4","2","2","4","2","2","2","1","2","2",
"HOMER_Quiz_1045042","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","2","3","3","2","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","2","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"HOMER_Quiz_1045164","","MULTICHOICE","4","1","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","2","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","5","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4",
"HOMER_Quiz_1045165","","MULTICHOICE","2","1","1","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","1","1","5","2","2","2","2","2","2","2","2","2","2","1","3","2","2","3","2","2","1","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","3","2","2","2","2","3","2","2","2","5","2","3","2","2","2","2","3","2","2","2","5","2","5","2","2","2","2","2","2","3","2","2","2","2","5","2","2","2","2","2","2","2","2","1","2","5","2","2","2","2","2","2","2","2","1","5","2","2","1","2","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","1","2","2","2","5","2","2","2",
"HOMER_Quiz_1045166","","MULTICHOICE","2","1","2","1","2","2","2","2","1","2","3","2","3","2","2","2","2","2","2","2","1","2","1","4","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","4","2","2","2","1","2","2","2","2","1","2","3","2","2","1","2","2","2","4","2","2","2","2","2","2","2","2","2","1","1","2","1","1","4","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","4","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","1","1","2","2","2","1","4","1","2","1","2","4","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2",
"HOMER_Quiz_1045167","","MULTICHOICE","2","1","2","3","2","3","1","3","2","2","3","2","2","2","2","2","2","2","2","2","2","2","1","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","2","4","1","2","2","2","2","2","3","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","3","1","2","2","2","3","2","2","2","2","2","2","2","2","3","2","2","3","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","4","2","3","2","2","2","2","2","2",
