HOMER_Quiz_1050130,,MULTICHOICE,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,1,3,1,3,3,3,1,3,3,3,1,3,3,1,3,3,3,3,3,4,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,4,1,3,3,3,3,1,3,3,1,3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,1,3,1,3,3,1,2,3,3,1,1,3,3,2,3,1,1,3,4,1,3,3,3,1,1,3,3,1,3,1,3,1,1,3,3,3,3,3,1,3,1,1,3,3,3,1,3,1,1,1,3,1,3,1,1,3,2,1,3,3,3,3,1,3,1,3,2,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3
HOMER_Quiz_1050131,,MULTICHOICE,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_Quiz_1050132,,MULTICHOICE,2,1,3,2,4,2,2,3,3,3,2,2,3,3,2,2,2,3,2,3,3,2,2,4,2,2,3,3,3,4,3,3,2,2,2,2,3,1,2,2,3,3,2,3,2,2,3,2,2,2,3,2,2,2,3,2,2,3,2,3,3,2,3,2,2,3,1,3,2,2,2,2,2,3,2,2,3,1,2,3,3,3,1,3,3,2,2,3,2,2,3,3,3,3,3,3,3,2,2,1,4,4,4,2,2,2,3,3,3,3,2,4,3,3,4,2,2,2,2,2,2,3,2,3,3,4,3,3,2,3,4,2,3,3,1,2,3,1,4,2,2,4,1,2,4,4,3,2,3,2,3,2,2,2,2,1,3,2,3,1,3,2,3,2,3,2,3,2,4,1,4,2,3,1
HOMER_Quiz_1050133,,MULTICHOICE,4,1,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,1,3,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,4,4,3,3,4,3,4,3,4,3,4,4,4,3,3,4,3,4,4,4,3,4,4,4,3,3,3,4,3,3,3,4,3,2,4,4,3,4,1,4,4,4,4,4,4,3,4,3,4,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,2,4,4,4,4,4,4,4
HOMER_Quiz_1050134,,MULTICHOICE,2,1,2,3,3,3,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3,2,3,2,2,2,2,2,2,3,2,2,3,3,2,3,3,2,3,3,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,4,2,2,2,4,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,2,3,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,3,2,3,3,2,2,2,3,4,2,4,2,3,3,3,3,2,2,3,2,1,2,4,2,3,2,3,2,3,2,3,2,3,2,2,2,3,3,2,2,2,3,1
HOMER_Quiz_1050135,,MULTICHOICE,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,3,1,2,1,2,1,1,4,1,3,1,1,4,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,4,1,1,1,1,1,2,1,1,2,1,1,1,4,3,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,3,2,2,1,3,2,2,1,2,1,1,2,3,1,2,2,4,1,1,1,1,4,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2
HOMER_Quiz_1050136,,MULTICHOICE,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,1,1,3,3,4,1,3,1,3,3,3,3,3,1,1,1,3,3,1,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,1,1,3,3,1,1,3,3,1,3,3,3,3,3,1,1,3,3,1,4,3,3,2,1,3,3,3,3,1,3,1,3,3,1,3,3,1,1,1,1,1,3,4,3,3,1,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,1,1,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,3,1,1,3,3,1,3,1
HOMER_Quiz_1050137,,MULTICHOICE,2,1,2,3,2,2,4,4,4,2,2,4,2,4,2,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2,2,2,4,2,2,4,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,3,2,2,2,3,2,2,2,4,2,2,2,2,4,2,2,4,2,2,3,2,2,4,4,2,4,2,4,4,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,4,2,2,4,2,4,4,3,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,2,4,4,2,4,2,2,2,2,2,2,2,3,2,2,4,4,2,4,2,2,2,2,1,2,2,4,4,2,2,2,2,2,4,4,1,2,3,2,4,3,2,4,2,4
HOMER_Quiz_1050138,,MULTICHOICE,2,1,2,2,2,2,2,4,2,2,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,4,4,2,2,2,2,2,2,2,3,2,4,2,2,2,1,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,2,4,2,2,2,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_Quiz_1050139,,MULTICHOICE,4,1,2,4,4,4,3,4,3,2,3,4,4,3,4,1,3,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,2,3,3,4,3,4,3,3,2,3,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,3,2,4,4,4,3,3,4,4,4,4,4,4,4,3,3,3,4,3,2,3,3,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,4,4,3,1,2,4,4,3,4,4,4,4,3,4,4,3,4,4,3,1,3,3,4,4,3,4,4,4,3,2,3,4,4,4,4,4,3,3,4,3,4,3,4,3,3,4,3,3,3,2,3,4
